task_id	dgp	n	ipw_transform	alpha	random_seed	strategy	test_thresh	learner	n_burn_in	reveal_batch_size	refit_batch_size	n_min	alpha_min	margin_width	substitute_t_test	train_ratio	binary	n_sims	task_label
2653	KangSchaferRCT	4000	True	0.05	3744493276	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2654	KangSchaferRCT	4000	True	0.05	3391729270	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2655	KangSchaferRCT	4000	True	0.05	1862535476	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2656	KangSchaferRCT	4000	True	0.05	2829128374	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2657	KangSchaferRCT	4000	True	0.05	187525407	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2658	KangSchaferRCT	4000	True	0.05	2139734322	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2659	KangSchaferRCT	4000	True	0.05	694378283	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2660	KangSchaferRCT	4000	True	0.05	2385268305	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2661	KangSchaferRCT	4000	True	0.05	89597893	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2662	KangSchaferRCT	4000	True	0.05	3088948113	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2663	KangSchaferRCT	4000	True	0.05	2805743314	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2664	KangSchaferRCT	4000	True	0.05	981205653	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2665	KangSchaferRCT	4000	True	0.05	1427280420	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2666	KangSchaferRCT	4000	True	0.05	4279221599	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2667	KangSchaferRCT	4000	True	0.05	2329927991	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2668	KangSchaferRCT	4000	True	0.05	4186704744	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2669	KangSchaferRCT	4000	True	0.05	2118607930	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2670	KangSchaferRCT	4000	True	0.05	2793127554	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2671	KangSchaferRCT	4000	True	0.05	350153627	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2672	KangSchaferRCT	4000	True	0.05	857028297	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2673	KangSchaferRCT	4000	True	0.05	1731994354	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2674	KangSchaferRCT	4000	True	0.05	2921558050	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2675	KangSchaferRCT	4000	True	0.05	947302844	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2676	KangSchaferRCT	4000	True	0.05	310089820	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2677	KangSchaferRCT	4000	True	0.05	1797013429	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2678	KangSchaferRCT	4000	True	0.05	131651518	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2679	KangSchaferRCT	4000	True	0.05	874362062	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2680	KangSchaferRCT	4000	True	0.05	1106739552	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2681	KangSchaferRCT	4000	True	0.05	3609715590	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2682	KangSchaferRCT	4000	True	0.05	1986950475	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2683	KangSchaferRCT	4000	True	0.05	748154672	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2684	KangSchaferRCT	4000	True	0.05	3729202013	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2685	KangSchaferRCT	4000	True	0.05	4126521044	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2686	KangSchaferRCT	4000	True	0.05	3123167390	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2687	KangSchaferRCT	4000	True	0.05	1786308537	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2688	KangSchaferRCT	4000	True	0.05	3189900220	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2689	KangSchaferRCT	4000	True	0.05	3634595863	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2690	KangSchaferRCT	4000	True	0.05	1827479955	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2691	KangSchaferRCT	4000	True	0.05	2700524324	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2692	KangSchaferRCT	4000	True	0.05	1485779459	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2693	KangSchaferRCT	4000	True	0.05	3158305499	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2694	KangSchaferRCT	4000	True	0.05	1593599339	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2695	KangSchaferRCT	4000	True	0.05	3297348989	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2696	KangSchaferRCT	4000	True	0.05	4241922579	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2697	KangSchaferRCT	4000	True	0.05	2168292283	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2698	KangSchaferRCT	4000	True	0.05	172267671	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2699	KangSchaferRCT	4000	True	0.05	2333457969	Chiseling	0	random_forest_learner	0.55	40.0	200.0	2	0	0	True		False	50	chiseling
2700	KangSchaferRCT	4000	True	0.05	3723871920	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2701	KangSchaferRCT	4000	True	0.05	2207595442	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2702	KangSchaferRCT	4000	True	0.05	2485391967	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2703	KangSchaferRCT	4000	True	0.05	2525691496	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2704	KangSchaferRCT	4000	True	0.05	1883838883	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2705	KangSchaferRCT	4000	True	0.05	126248185	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2706	KangSchaferRCT	4000	True	0.05	3114957940	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2707	KangSchaferRCT	4000	True	0.05	1698724705	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2708	KangSchaferRCT	4000	True	0.05	2090227199	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2709	KangSchaferRCT	4000	True	0.05	2603560675	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2710	KangSchaferRCT	4000	True	0.05	3751324225	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2711	KangSchaferRCT	4000	True	0.05	2567203150	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2712	KangSchaferRCT	4000	True	0.05	3868485025	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2713	KangSchaferRCT	4000	True	0.05	3405720483	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2714	KangSchaferRCT	4000	True	0.05	1811277573	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2715	KangSchaferRCT	4000	True	0.05	2813243686	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2716	KangSchaferRCT	4000	True	0.05	1188966313	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2717	KangSchaferRCT	4000	True	0.05	4261180146	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2718	KangSchaferRCT	4000	True	0.05	2544125298	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2719	KangSchaferRCT	4000	True	0.05	1219145913	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2720	KangSchaferRCT	4000	True	0.05	3918570741	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2721	KangSchaferRCT	4000	True	0.05	1542541948	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2722	KangSchaferRCT	4000	True	0.05	904787211	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2723	KangSchaferRCT	4000	True	0.05	1648610946	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2724	KangSchaferRCT	4000	True	0.05	2675621100	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2725	KangSchaferRCT	4000	True	0.05	2000650769	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2726	KangSchaferRCT	4000	True	0.05	2712530471	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2727	KangSchaferRCT	4000	True	0.05	3590584340	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2728	KangSchaferRCT	4000	True	0.05	3148696462	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2729	KangSchaferRCT	4000	True	0.05	1012719328	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2730	KangSchaferRCT	4000	True	0.05	565078882	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2731	KangSchaferRCT	4000	True	0.05	3332895513	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2732	KangSchaferRCT	4000	True	0.05	3074444807	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2733	KangSchaferRCT	4000	True	0.05	1740793955	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2734	KangSchaferRCT	4000	True	0.05	3904264943	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2735	KangSchaferRCT	4000	True	0.05	2584949213	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2736	KangSchaferRCT	4000	True	0.05	771733078	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2737	KangSchaferRCT	4000	True	0.05	2716740905	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2738	KangSchaferRCT	4000	True	0.05	1020240811	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2739	KangSchaferRCT	4000	True	0.05	1601372685	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2740	KangSchaferRCT	4000	True	0.05	4172110157	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2741	KangSchaferRCT	4000	True	0.05	2201665537	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2742	KangSchaferRCT	4000	True	0.05	777290102	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2743	KangSchaferRCT	4000	True	0.05	1773955364	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2744	KangSchaferRCT	4000	True	0.05	3669556036	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2745	KangSchaferRCT	4000	True	0.05	296923045	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2746	KangSchaferRCT	4000	True	0.05	2114317292	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2747	KangSchaferRCT	4000	True	0.05	1877611048	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2748	KangSchaferRCT	4000	True	0.05	1061849405	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2749	KangSchaferRCT	4000	True	0.05	418301429	Chiseling	0	random_forest_learner	0.6	40.0	200.0	2	0	0	True		False	50	chiseling
2750	KangSchaferRCT	4000	True	0.05	3739842363	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2751	KangSchaferRCT	4000	True	0.05	1739551100	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2752	KangSchaferRCT	4000	True	0.05	1912571502	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2753	KangSchaferRCT	4000	True	0.05	2546565133	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2754	KangSchaferRCT	4000	True	0.05	2211123703	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2755	KangSchaferRCT	4000	True	0.05	2488568038	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2756	KangSchaferRCT	4000	True	0.05	1542895576	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2757	KangSchaferRCT	4000	True	0.05	2845936723	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2758	KangSchaferRCT	4000	True	0.05	2546704513	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2759	KangSchaferRCT	4000	True	0.05	409145062	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2760	KangSchaferRCT	4000	True	0.05	702329669	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2761	KangSchaferRCT	4000	True	0.05	2800848016	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2762	KangSchaferRCT	4000	True	0.05	1679682426	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2763	KangSchaferRCT	4000	True	0.05	1340665688	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2764	KangSchaferRCT	4000	True	0.05	4163594232	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2765	KangSchaferRCT	4000	True	0.05	1713889307	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2766	KangSchaferRCT	4000	True	0.05	1108674625	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2767	KangSchaferRCT	4000	True	0.05	3685022882	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2768	KangSchaferRCT	4000	True	0.05	2820662500	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2769	KangSchaferRCT	4000	True	0.05	38785284	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2770	KangSchaferRCT	4000	True	0.05	1396680702	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2771	KangSchaferRCT	4000	True	0.05	2527212992	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2772	KangSchaferRCT	4000	True	0.05	3322041767	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2773	KangSchaferRCT	4000	True	0.05	2571456971	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2774	KangSchaferRCT	4000	True	0.05	562098103	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2775	KangSchaferRCT	4000	True	0.05	1703640739	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2776	KangSchaferRCT	4000	True	0.05	4165349676	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2777	KangSchaferRCT	4000	True	0.05	1018026902	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2778	KangSchaferRCT	4000	True	0.05	1949011246	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2779	KangSchaferRCT	4000	True	0.05	1007917342	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2780	KangSchaferRCT	4000	True	0.05	1013829002	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2781	KangSchaferRCT	4000	True	0.05	3795504137	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2782	KangSchaferRCT	4000	True	0.05	315666114	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2783	KangSchaferRCT	4000	True	0.05	1898480245	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2784	KangSchaferRCT	4000	True	0.05	729104653	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2785	KangSchaferRCT	4000	True	0.05	1421158991	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2786	KangSchaferRCT	4000	True	0.05	2232412105	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2787	KangSchaferRCT	4000	True	0.05	1927485020	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2788	KangSchaferRCT	4000	True	0.05	1447417609	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2789	KangSchaferRCT	4000	True	0.05	2875009867	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2790	KangSchaferRCT	4000	True	0.05	3560026973	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2791	KangSchaferRCT	4000	True	0.05	626019688	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2792	KangSchaferRCT	4000	True	0.05	1850647808	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2793	KangSchaferRCT	4000	True	0.05	1930303620	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2794	KangSchaferRCT	4000	True	0.05	1068219667	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2795	KangSchaferRCT	4000	True	0.05	2524944135	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2796	KangSchaferRCT	4000	True	0.05	2650617514	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2797	KangSchaferRCT	4000	True	0.05	4074134475	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2798	KangSchaferRCT	4000	True	0.05	3035585024	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2799	KangSchaferRCT	4000	True	0.05	1084598584	Chiseling	0	random_forest_learner	0.65	40.0	200.0	2	0	0	True		False	50	chiseling
2800	KangSchaferRCT	4000	True	0.05	717439551	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2801	KangSchaferRCT	4000	True	0.05	1542970229	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2802	KangSchaferRCT	4000	True	0.05	719919059	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2803	KangSchaferRCT	4000	True	0.05	1629332763	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2804	KangSchaferRCT	4000	True	0.05	157502584	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2805	KangSchaferRCT	4000	True	0.05	2600766570	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2806	KangSchaferRCT	4000	True	0.05	3162822564	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2807	KangSchaferRCT	4000	True	0.05	1532152494	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2808	KangSchaferRCT	4000	True	0.05	2851018724	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2809	KangSchaferRCT	4000	True	0.05	2291416267	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2810	KangSchaferRCT	4000	True	0.05	2038524068	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2811	KangSchaferRCT	4000	True	0.05	3357763888	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2812	KangSchaferRCT	4000	True	0.05	3625684464	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2813	KangSchaferRCT	4000	True	0.05	3029608055	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2814	KangSchaferRCT	4000	True	0.05	3460326955	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2815	KangSchaferRCT	4000	True	0.05	1917138743	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
2816	KangSchaferRCT	4000	True	0.05	2514077851	Chiseling	0	random_forest_learner	0.7	40.0	200.0	2	0	0	True		False	50	chiseling
