dgp	n	sigma	tau	alpha	test_thresh	learner	subgroup_size	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2954	3273989713
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2955	3770513804
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2956	3426583528
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2957	1362345238
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2958	1870816082
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2959	3731899756
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2960	3512571210
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2961	1613500032
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2962	516293975
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2963	1275043837
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2964	2338562869
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2965	2787754438
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2966	24733272
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2967	1410386644
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2968	1394085518
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2969	2706725952
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2970	1573940299
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2971	2619207673
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2972	1701548742
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2973	2419951758
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2974	2987008916
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2975	1633890194
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2976	1668844347
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2977	2355788380
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2978	1927124440
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2979	2561885600
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2980	1020244272
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2981	2343707359
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2982	1603104240
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2983	1908767010
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2984	976115627
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2985	62994533
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2986	314374105
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2987	2521410826
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2988	2591791970
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2989	723463111
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2990	2869952109
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2991	2759842765
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2992	2660690761
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2993	3261359041
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2994	1990691757
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2995	2149396232
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2996	1631167490
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2997	2329434196
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2998	3707989785
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	0.0		30	0.01	0.05	50	2999	4086569287
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3000	2229439279
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3001	3638556097
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3002	2058070469
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3003	3926615963
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3004	110131828
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3005	3495099612
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3006	1465648281
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3007	467800728
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3008	1632927755
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3009	639915140
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3010	1712930785
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3011	2261831983
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3012	2491821348
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3013	1056861134
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3014	2291805483
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3015	2047391459
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3016	2610932494
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3017	1693786154
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3018	3285148591
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3019	2359716182
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3020	3491747141
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3021	3207806765
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3022	3084315121
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3023	3073010027
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3024	4103943034
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3025	2238683562
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3026	78308332
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3027	3532152852
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3028	840860054
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3029	1850538602
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3030	32482294
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3031	3851358543
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3032	2780882734
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3033	306146420
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3034	3857011835
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3035	4100233614
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3036	1045748504
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3037	2811885347
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3038	3981583050
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3039	1632407602
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3040	258846478
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3041	846770499
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3042	4013372180
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3043	2058076300
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3044	1510207957
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3045	835621650
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3046	435599137
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3047	714388813
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3048	2086803324
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	Chiseling		0.9	1.0		30	0.01	0.05	50	3049	2651505603
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3050	1102846959
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3051	2246631796
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3052	1223519795
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3053	2878040557
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3054	1319800346
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3055	3992626844
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3056	3448969966
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3057	2286040219
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3058	2315680034
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3059	2495084167
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3060	1337056399
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3061	384942185
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3062	2621363619
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3063	3082222237
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3064	3075843729
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3065	1717579777
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3066	1170911152
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3067	4195002956
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3068	1776179843
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3069	3535505497
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3070	523496792
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3071	2244039005
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3072	778030538
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3073	529237254
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3074	2925378910
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3075	3691162731
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3076	779271753
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3077	3435033638
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3078	2255559564
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3079	792787102
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3080	3045330502
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3081	1268210622
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3082	459032887
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3083	3407658224
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3084	2436587433
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3085	795550140
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3086	1101928745
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3087	3941716919
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3088	4135739427
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3089	1823331411
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3090	2076812739
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3091	373829493
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3092	3461711622
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3093	3503613749
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3094	2363204992
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3095	1604211883
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3096	186455415
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3097	2261296812
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3098	2719364457
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.1	30			50	3099	482343470
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3100	4086246266
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3101	11098252
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3102	2583903094
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3103	2740125589
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3104	3518389365
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3105	2212660500
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3106	3797637845
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3107	2549228763
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3108	979595144
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3109	3409103897
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3110	910725640
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3111	2777151246
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3112	2624143369
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3113	750646231
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3114	1765353849
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3115	1549506168
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3116	3607176828
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3117	3890772649
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3118	3865569863
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3119	3306887319
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3120	1517933263
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3121	2390737968
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3122	1017351321
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3123	1097986906
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3124	3352331556
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3125	1297339971
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3126	1180282929
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3127	3143735959
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3128	3533101586
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3129	3655765603
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3130	1819941947
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3131	2883746982
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3132	2867104969
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3133	3476904792
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3134	410321041
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3135	3292763026
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3136	2679455395
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3137	642973641
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3138	1940327392
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3139	1820829110
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3140	2519464177
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3141	657060420
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3142	721615534
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3143	1010329136
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3144	3164848610
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3145	3733441643
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3146	3705685217
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3147	2031055520
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3148	930890358
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.2	30			50	3149	2299345556
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.3	30			50	3150	411090896
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.3	30			50	3151	766419605
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.3	30			50	3152	101526959
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.3	30			50	3153	1341197092
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.3	30			50	3154	2757246606
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.3	30			50	3155	988899746
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.3	30			50	3156	2607449051
KangSchaferRCT	1500	125	0.0	0.05	0	ridgecv_learner	0.5	DataSplittingStrategy				0.3	30			50	3157	885562822
