task_id	dgp	n	d	s_prog	s_effect	theta_prog	theta_effect	tau	ipw_transform	alpha	random_seed	strategy	test_thresh	learner	n_burn_in	n_min	margin_width	alpha_min	alpha_spending_fn	substitute_t_test	train_ratio	n_sims	task_label
3735	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	463614721	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3736	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	565770780	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3737	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2943332564	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3738	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3118059982	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3739	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	394582451	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3740	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3512361242	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3741	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4145200689	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3742	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	917024350	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3743	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2097636814	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3744	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2172620786	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3745	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	647148950	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3746	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3610792023	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3747	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1470526507	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3748	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3147358668	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3749	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1775610133	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.9	50	datasplit
3750	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2328891050	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3751	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3256379812	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3752	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2535524028	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3753	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3192980832	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3754	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2183391927	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3755	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2628264450	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3756	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1277960894	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3757	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	454968949	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3758	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2426750994	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3759	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	650985494	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3760	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2958739868	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3761	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	402682909	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3762	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3750893350	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3763	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2478938219	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3764	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2732850542	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3765	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3767280920	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3766	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3268992127	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3767	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1863159012	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3768	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	687502446	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3769	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	690837639	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3770	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1982374249	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3771	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2396773561	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3772	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	40078991	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3773	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3486449223	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3774	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1059477632	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3775	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3185629035	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3776	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3120129284	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3777	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3785802242	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3778	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	4259791296	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3779	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1193580419	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3780	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	425966695	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3781	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	833025506	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3782	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1724404959	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3783	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3778783039	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3784	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3436278633	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3785	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2824200033	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3786	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	876326378	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3787	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1335429592	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3788	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2384071689	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3789	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3188360596	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3790	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3148517247	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3791	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3500906797	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3792	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2645637350	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3793	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2641311450	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3794	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	807560090	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3795	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2954439745	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3796	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1526365096	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3797	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	1611729007	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3798	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	3366360076	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3799	BasicLinearRCT	500	20	20	20	0	0.4	0	True	0.05	2313680264	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.95	50	datasplit
3800	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2380384755	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3801	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2251246499	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3802	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	22461013	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3803	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3642337513	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3804	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3268430425	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3805	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3607617849	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3806	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	151661109	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3807	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3576335371	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3808	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3202902224	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3809	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	47380429	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3810	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	869647373	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3811	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3219273336	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3812	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4114894241	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3813	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3258490292	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3814	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1580293496	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3815	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2913614867	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3816	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1404160586	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3817	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3248131983	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3818	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	639469298	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3819	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3616235230	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3820	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1312560118	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3821	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2020004933	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3822	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3765186359	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3823	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2156289234	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3824	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	4279223396	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3825	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	535642809	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3826	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1581877379	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3827	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1655176814	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3828	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1926767996	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3829	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2763232387	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3830	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3101271059	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3831	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3351791497	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3832	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3806181911	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3833	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	932905973	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3834	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2547106018	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3835	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	591944857	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3836	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1681590052	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3837	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2847743717	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3838	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1772197332	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3839	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	8074037	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3840	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2987657191	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3841	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	766104422	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3842	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	13822356	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3843	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	124860617	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3844	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2661115941	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3845	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	716766125	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3846	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1526830851	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3847	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	778760379	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3848	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3411051576	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3849	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1665045420	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.05	50	datasplit
3850	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	399391763	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3851	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1727981840	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3852	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2526309494	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3853	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3754928710	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3854	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2065762819	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3855	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2190904540	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3856	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2758767117	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3857	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3106999810	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3858	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	278544087	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3859	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	447266532	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3860	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2491011407	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3861	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	968252089	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3862	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2411557942	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3863	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3019119091	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3864	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2408016771	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3865	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	226791287	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3866	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2591959805	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3867	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2089921047	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3868	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2905407649	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3869	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2574270109	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3870	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3457401425	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3871	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2586195858	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3872	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1158871198	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3873	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	98495675	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3874	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3543560251	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3875	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1383443346	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3876	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2139991856	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3877	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2733706558	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3878	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	330962797	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3879	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	639949010	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3880	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	251474325	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3881	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	2986787479	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3882	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	1435542636	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
3883	BasicLinearRCT	1500	20	20	20	0	0.4	0	True	0.05	3203724363	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.1	50	datasplit
