dgp	n	d	s	rho	theta	tau	alpha	test_thresh	learner	subgroup_size	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	n_min	n_sims	task_id	random_seed
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3952	1113671081
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3953	3662438946
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3954	1845361965
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3955	968692633
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3956	3748347890
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3957	1618833988
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3958	3616077148
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3959	1983127359
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3960	799299492
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3961	2065475539
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3962	3447326768
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3963	1869085588
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3964	1967897673
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3965	4025901759
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3966	2074335492
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3967	3032328547
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3968	573292101
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3969	2710857305
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3970	346180867
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3971	214069885
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3972	3126475494
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3973	3882278182
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.5	1.0		30	100	3974	2132284401
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3975	3905801122
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3976	1876259456
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3977	3350989591
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3978	3133214008
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3979	30190179
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3980	3287852869
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3981	246016808
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3982	682505397
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3983	967328429
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3984	2620897083
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3985	564141419
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3986	581341371
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3987	1712987704
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3988	3227131422
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3989	3962635859
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3990	2821600919
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3991	2027484120
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3992	4108628515
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3993	57563860
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3994	296172445
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3995	1214383511
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3996	245048171
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3997	191533673
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3998	1211984285
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.0		30	100	3999	155854165
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4000	1124017371
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4001	1184207750
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4002	1060765858
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4003	1183745974
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4004	3892333787
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4005	3380683021
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4006	1071792759
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4007	4186882953
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4008	1168015183
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4009	1594322319
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4010	3261590709
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4011	1842055134
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4012	1931617897
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4013	3628343000
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4014	3335946444
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4015	1151648325
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4016	280745515
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4017	671654728
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4018	2094102316
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4019	3663992035
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4020	144369335
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4021	199718506
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4022	269093459
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4023	2661588817
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	0.5		30	100	4024	3893119225
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4025	2413740906
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4026	598054328
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4027	1485717012
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4028	2286729411
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4029	1353728689
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4030	1765642144
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4031	3315103706
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4032	1491828230
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4033	371190853
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4034	3864754814
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4035	1016980878
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4036	93730769
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4037	3145843359
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4038	2850954999
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4039	2355018954
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4040	4137747603
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4041	549705175
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4042	2405904014
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4043	3788743599
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4044	4023621830
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4045	1689845652
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4046	224445865
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4047	3555667609
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4048	1798703595
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.6	1.0		30	100	4049	3383201655
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4050	1117369215
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4051	2681886861
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4052	3138852152
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4053	2123780260
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4054	4214638905
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4055	4207138836
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4056	1101788241
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4057	622620228
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4058	2809658498
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4059	3114520150
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4060	850822873
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4061	821157796
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4062	2428074967
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4063	1452828976
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4064	1992574866
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4065	1325850994
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4066	4174731096
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4067	4067488596
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4068	2613604735
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4069	4154763147
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4070	1501118456
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4071	786045372
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4072	490037672
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4073	94640288
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.0		30	100	4074	649600177
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4075	3092410996
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4076	967728835
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4077	1795253118
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4078	1077893609
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4079	381565944
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4080	3653368134
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4081	2936701525
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4082	2410433526
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4083	2341210400
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4084	2247946832
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4085	4211287703
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4086	492928572
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4087	976716348
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4088	3694271841
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4089	1735071771
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4090	3104463801
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4091	2330216490
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4092	290633384
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4093	3400325542
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4094	3040128597
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4095	2357244080
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4096	2334478864
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4097	2632386145
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4098	351007685
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	0.5		30	100	4099	971294189
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4100	1968386245
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4101	3637488225
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4102	2081754688
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4103	1840954185
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4104	711996244
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4105	605416964
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4106	4061742593
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4107	2852665365
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4108	3650616431
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4109	928101432
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4110	2873429057
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4111	419027785
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4112	1985544289
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4113	3702205583
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4114	1768519535
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4115	1976381874
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4116	2795909756
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4117	3218149030
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4118	2342612053
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4119	1248064075
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4120	267460951
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4121	3380010990
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4122	2201182119
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4123	480761125
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.7	1.0		30	100	4124	3463477179
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.8	0.0		30	100	4125	1528894010
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.8	0.0		30	100	4126	1972420233
HeterogeneousLinearRCT	5000	100	5	0.2	0.3	-0.45	0.05	0	ridgecv_learner	0.1	Chiseling		0.8	0.0		30	100	4127	4200743522
